index,name,synopsis,genre,netflix,tiving
94,문 섀도우,"미스터리의 연쇄살인범을 뒤쫓는 형사. 이성과 논리로는 그녀가 저지른 살인을 설명할 수 없다. 수사가 평생에 걸친 집착으로 변해가면서, 그는 조금씩 무너지기 시작한다.","SF 영화, 미국 영화, 스릴러 영화",1,0
95,매드맥스: 분노의 도로,핵전쟁으로 황폐해진 세상을 정처 없이 떠돌던 맥스. 독재자의 폭정을 피해 도망치는 여전사와 독재자의 다섯 여인을 도와주게 되면서 광기에 찬 사막의 질주를 시작한다.,"호주 작품, SF 영화, 액션 & 어드벤처",1,0
96,명당,"땅의 기운을 점치는 데 있어 천재적인 재능을 가진 지관 박재상. 왕릉에 대한 간언을 올렸다가 가족을 모두 잃은 아픈 과거가 있다. 어느 날 몰락한 왕족 흥선을 만나고, 명당을 이용해 왕이 되려는 권세가를 함께 무너뜨릴 계획을 세운다.","시대물, 드라마 장르",1,0
97,무뢰한,"밑바닥으로 떨어진 단란주점 마담과 그녀의 애인을 잡기 위해 신분을 속이고 접근한 형사. 지금 이 감정, 진심이라 믿어도 될까? 시작이 거짓이라고 끝도 거짓은 아닐 테니까.","드라마 장르, 로맨틱한 영화",1,0
98,노인을 위한 나라는 없다,"사냥을 나갔다가 마약 거래단의 총격전이 벌어졌던 현장에서 현금 2백만 달러를 챙긴 루엘린 모스. 그러나 행운도 잠시, 사이코패스 살인 청부업자에 쫓기는 신세가 된다.","미국 영화, 도서 원작 영화, 스릴러 영화",1,0
99,베이워치: SOS 해상 구조대,"500명 구조의 신화 미치 뷰캐넌 대장과 뛰어난 실력을 자랑하는 대원들. 여기에 올림픽 수영 메달리스트까지 가세했다. 해변의 미래를 위협하는 악의 무리여, 긴장하고 또 긴장하라. 엘리트 중 엘리트 베이워치가 지켜보고 있으니.","미국 영화, 액션 & 어드벤처, 코미디",1,0
100,영광의 깃발,미국의 남북 전쟁이 한창이던 시절. 자유를 위해 나선 최초의 흑인 부대와 그 지휘를 맡은 백인 연대장. 편견과 차별을 이겨내고 전쟁의 형세를 뒤바꿔 놓은 이들의 이야기.,"밀리터리 영화, 사회 이슈 드라마 장르 영화, 실화 바탕 영화",1,0
101,스파이더맨: 뉴 유니버스,"브루클린에 사는 평범한 10대 소년, 우연히 방사능 거미에 물려 스파이더맨 능력을 갖게 된다. 초능력만도 놀라운데 더 놀라운 사실, 평행세계가 존재하고 그 속에 다양한 스파이더맨들이 공존한다는 것. 환상의 팀이 어떤 건지 보여주마!","미국 영화, 액션 & 어드벤처, 코미디",1,0
102,7월 22일,"노르웨이에서 실제로 벌어진 충격적인 테러 사건. 극적으로 살아남은 한 소년과 가족을 잃은 사람들, 그리고 전 국민이 악랄한 테러범에 맞선다. 삶을 위해, 세상을 위해.","사회 이슈 드라마 장르 영화, 영화·법정, 실화 바탕 영화",1,0
103,남산의 부장들,"1979년 대한민국. 돌이킬 수 없을 만큼 부패한 독재 정권. 그리고 2인자로서 그 모습을 묵묵히 지켜보는 자. 누구보다도 박 대통령을 존경하고 믿었던 사람, 중앙정보부장 김규평이 방아쇠를 당긴 이유는 무엇인가.","도서 원작 영화, 스릴러 영화",1,0
104,하트 오브 더 씨,"고래가 고래잡이배를 집어삼켰다. 고래 정복의 단꿈에 빠졌던 선원들은, 이제 망망대해에 던져진 채 자연에 먹히지 않으려 몸부림치는데. 《모비 딕》의 모티브가 된 실화.","실화 바탕 영화, 미국 영화, 시대물",1,0
105,모범시민,아내와 딸이 무참히 살해되자 정신적 충격에서 벗어나지 못한 남자. 정의를 외면하는 세상을 상대로 직접 거대한 복수를 시작한다.,"미국 영화, 스릴러 영화",1,0
106,옥자,"거대하지만 온순한 짐승과 그녀를 키운 여자아이. 그 순수한 우정은 자신의 이익을 위해 다투는 동물 보호가들과 탐욕스러운 대기업, 과학의 윤리 사이에 갇히고 만다.","사회 이슈 드라마 장르 영화, 미국 영화, 액션 & 어드벤처",1,0
107,잭 리처,"전직 군 수사관이 다섯 건의 살인 혐의를 받는 저격수를 조사하게 되면서, 두 사람의 쫓고 쫓기는 게임이 시작된다.","미국 영화, 도서 원작 영화, 액션 & 어드벤처",1,0
108,Da 5 블러드,4인의 아프리카계 미국인 참전 용사가 베트남으로 돌아온다. 분대장의 유해와 숨겨둔 황금을 찾아 정글로 들어가는 그들. 마지막 수색 작전이 시작된다. 스파이크 리 작품.,"밀리터리 영화, 음악, 미국 영화",1,0
109,월드 인베이젼,"외계인 침공으로 인류의 생존이 위협받는 가운데, 노련한 하사가 용감무쌍한 해병대를 이끌고 인류의 미래를 지켜내고자 한다.","SF 영화, 미국 영화, 액션 & 어드벤처",1,0
110,강구바이 카티아와디: 마피아 퀸,꾐에 속아 유곽에 팔려 간 여성. 지하 세계의 인맥을 이용해 한때 볼모로 잡혀있던 세상에서 당당하게 힘을 되찾는다.,"사회 이슈 드라마 장르 영화, 도서 원작 영화, 인도 작품",1,0
111,루이스 피구 사건: 세기의 이적,"축구 역사에서 손에 꼽을 만큼 뜨거운 논쟁거리를 낳은 이적. 그리고 그 폭풍의 중심에 선 불세출의 선수, 루이스 피구. 당시의 이야기를 다큐멘터리로 집중 조명해 본다.","스페인 작품, 다큐멘터리 영화",1,0
112,미드웨이,제2차 세계대전 중 미국의 전환점이 되었던 미드웨이 해전을 담은 전쟁 드라마 영화. 미군과 일본군의 불꽃 튀는 치열한 전투가 펼쳐진다.,"밀리터리 영화, 미국 영화, 액션 & 어드벤처",1,0
113,맨 프롬 토론토,"토론토 사나이'라 불리는 악명 높은 암살자와 어딘가 어설픈 사업가가 한 팀이 됐다. 정체를 오해받은 이상, 살아남기 위해서는 이것이 최선이다.","미국 영화, 액션 & 어드벤처, 코미디",1,0
114,본 아이덴티티,"폭풍우 치는 바다에서 구조된 남자. 등에 입은 총상은 무엇이며, 왜 아무것도 기억나지 않는 것인가. 자신의 존재를 찾아가는 여정, 그 길은 목숨을 노리는 자들로 가득하다.","미국 영화, 도서 원작 영화, 액션 & 어드벤처",1,0
115,365일: 오늘,"재결합하여 그 어느 때보다도 열렬한 관계를 이어가는 라우라와 마시모. 하지만 마시모의 가족 관계, 그리고 라우라의 마음을 얻으려는 수수께끼의 남자로 인해 삶이 복잡해진다.","도서 원작 영화, 드라마 장르",1,0
116,극장판 귀멸의 칼날: 무한열차편,"새 임무를 맡은 탄지로, 젠이츠, 이노스케는 무한열차에서 귀살대 최강의 검사 렌고쿠와 합류한다. 그리고 세 소년에게 렌고쿠는 충고한다. 혈귀는 어디에나 있다. 달리는 이 열차 안에도.","일본 작품, 일본 소년 만화를 만나다, 액션 애니",1,0
117,스타 이즈 본,"가수를 꿈꾸는 여자가 톱스타 뮤지션인 남자를 만나 열정적인 사랑에 빠져든다. 함께하는 시간 동안 여자는 스타의 길로 비상하지만, 남자는 고통과 고뇌 속에 점점 무너져가는데.","음악, 미국 영화, 드라마 장르",1,0
118,그들이 아버지를 죽였다,어느 날 갑자기 시작된 크메르 루주의 공포정치. 다섯 살 캄보디아 소녀 로웅은 살아남기 위한 고난의 여정을 떠난다. 죽음의 한가운데를 맨발로 헤쳐간 생존자의 이야기.,"밀리터리 영화, 실화 바탕 영화, 미국 영화",1,0
119,300: 제국의 부활,신이 된 왕의 아들. 크세르크세스가 페르시아의 대군을 이끌고 진격한다. 이에 맞서는 아테네의 장군 테미스토클레스. 그리스의 운명이 흔들리는 지금. 죽음만이 끝낼 수 있는 혈투가 온다.,"밀리터리 영화, 실화 바탕 영화, 미국 영화",1,0
120,붉은 돼지,"1차 대전 중 하늘에 전우를 묻은 이탈리아 공군 비행사 마르코. 이제는 국가와 전쟁을 등지고 고독한 현상금 사냥꾼 포르코로 살아간다. 명예, 여인, 돈을 좇아 지중해 위를 나는 한 마리 로맨티스트 돼지가 되어!","일본 작품, 가족 영화, 애니메이션 영화",1,0
121,투캅스 인 파리: 더 테이크다운,절대 상극인 두 형사가 10년 만에 콤비가 된다. 분열된 프랑스의 한 시골 마을에서 벌어진 살인 사건 수사를 위해 다시 손을 잡은 두 남자. 그곳에 도사리던 거대한 음모와 만난다.,"프랑스 작품, 액션 & 어드벤처, 코미디",1,0
122,악마를 보았다,약혼녀를 잃은 비밀 요원 수현이 폭발한다. 범인으로 지목된 연쇄 살인마 장경철을 찾아내 광기의 대결을 시작하는 수현. 가장 잔혹하고 처절하게 응징한다. 쉽게 죽이는 건 복수가 아니니까.,스릴러 영화,1,0
123,코너 맥그리거: 노토리어스,"장비를 마련할 여력조차 없던 시절에도 그는 멈추지 않았다. 오직 UFC 챔피언이라는 타이틀을 향해 달리고 또 달렸던 코너 맥그리거. 마침내 왕좌에 앉기까지, 그가 흘린 피와 땀방울의 역사가 화면에 고스란히 펼쳐진다.","다큐멘터리 영화, 실존 인물 다큐멘터리, 미국 영화",1,0
124,라라랜드,"꿈꾸는 이들이 모이는 곳, LA. 우연히 만난 배우 지망생 미아와 재즈 피아니스트 세바스찬은 서로를 향한 사랑을 키워간다. 각자의 꿈으로 인해 가슴 아픈 딜레마를 마주하게 될 줄은 모르고.","로맨틱 코미디, 뮤지컬, 미국 영화",1,0
125,해바라기,"전부를 걸고 지키고 싶은 게 있는 남자. 그러나 세상은 그를 그냥 두지 않는다. 과거의 악연들은 넘어선 안 될 선을 넘어 버리고, 그저 평범하게 살고 싶었던 이 남자의 진짜 분노를 깨운다.",드라마 장르,1,0
126,8마일,1995년 디트로이트. 재능 있는 무명 래퍼가 지역 힙합 무대에서 자신의 실력을 증명하기 위해 싸운다. 평단의 찬사를 받은 드라마 장르 영화. 주연배우 에미넴의 실제 삶을 모티브로 했다.,"사회 이슈 드라마 장르 영화, 음악, 힙합",1,0
127,어쌔신: 더 비기닝,"휴가지에서 발생한 테러로 약혼녀를 잃고, 복수의 날만을 기다리던 남자. 뛰어난 재능 덕분에 결국 CIA의 눈에 띄어 최고의 암살 요원으로 거듭난다. 고통스러운 훈련 끝에 투입된 첫 작전. 세계를 위협하는 테러범을 제거하라!","미국 영화, 도서 원작 영화, 액션 & 어드벤처",1,0
128,2012,"고대 마야인의 예언대로 종말이 온다. 지진, 해일 등 자연재해가 세계를 파괴하기 시작한 것. 이혼 후 혼자가 된 한 아버지가 멸망에 대비한 정부 극비 계획을 알게 되고, 대격변의 혼란이 닥치기 전에 가족을 구하기 위한 사투를 벌인다.","SF 영화, 미국 영화, 액션 & 어드벤처",1,0
129,캐치 미 이프 유 캔,FBI 요원이 사기꾼 프랭크 에벡네일 주니어의 뒤를 쫓는다. 하지만 프랭크는 수사망을 교묘히 빠져나갈 뿐 아니라 그 과정을 즐긴다.,"실화 바탕 영화, 미국 영화, 도서 원작 영화",1,0
130,글래디에이터,로마 황제가 세상을 떠난 후 왕위 계승자로 지목된 장군은 권력에 굶주린 황제의 아들에 의해 살해될 위기에 처하는데...,"미국 영화, 액션 & 어드벤처",1,0
131,강남 1970,넝마주이로 근근이 살아가던 종대와 용기. 정치 권력까지 개입된 강남땅 이권 다툼의 한복판에 서게 된다. 서로에게 칼끝을 겨누는 두 사람. 욕망의 질주는 이미 시작되었다.,액션 & 어드벤처,1,0
132,스파이더맨,"유전자를 조작한 슈퍼 거미에게 물린 고등학생 피터 파커. 그날 이후, 상상을 뛰어넘는 초능력이 생긴다. 거미줄을 쏘고, 벽을 오르고, 엄청난 파워를 뿜게 되다니! 놀림이나 당하던 나약한 시절은 끝났다. 이제 악당들을 물리칠 시간이야.","SF 영화, 미국 영화, 액션 & 어드벤처",1,0
133,뮌헨: 전쟁의 문턱에서,"1938년, 긴장이 흐르는 뮌헨 회담. 각자의 정부를 대표하여 서로의 맞은편에 앉은 두 옛 친구는 어쩔 수 없이 첩보 활동에 발을 담근다. 나치 독일의 비밀을 알려야 하기에.","영화·스파이, 영국 작품, 도서 원작 영화",1,0
134,세 얼간이,"명문대생들이 어쩌다 얼간이라 불리게 됐을까? 총장도 안 무서운 괴짜 공학도, 아버지의 꿈대로 사는 파파보이, 취업만이 살길인 대기업바라기. 세 천재가 모여 성공을 강요하는 학교와 세상에 맞서기 시작한다. ‘알 이즈 웰!'이라 외치며.","사회 이슈 드라마 장르 영화, 도서 원작 영화, 인도 작품",1,0
135,콘스탄틴,세상에 지친 채 줄담배를 피워대는 악마 사냥꾼. 어쩌다 자기 동생의 죽음을 조사하는 여형사를 돕게 된다. 그러나 사건을 파헤칠수록 두 사람은 천국과 지옥의 힘이 개입된 음모에 깊이 빠져드는데.,"미국 영화, 도서 원작 영화, 액션 & 어드벤처",1,0
136,더 이글,제국의 변경 너머에서 사라진 로마 9군단. 수천 병사의 실종은 커다란 미스터리만을 남겼다. 사령관이었던 아버지의 명예와 9군단의 독수리 휘장을 되찾으려는 젊은 대장 마르쿠스 아퀼라. 살아남은 로마인이 없다는 야만족의 땅으로 들어간다.,"밀리터리 영화, 미국 영화, 도서 원작 영화",1,0
137,군도: 민란의 시대,탐관오리의 횡포에 백성들의 고통이 극에 달했던 조선 후기. 세상을 뒤엎고자 한데 모인 의적의 무리가 있었으니 이름하여 '군도'. 억울한 백성들의 한은 우리가 풀어주리라.,"사회 이슈 드라마 장르 영화, 시대물, 액션 & 어드벤처",1,0
138,마약왕,"범죄자인가, 애국자인가. 뭐라 해도 상관없다. 1970년대, 보잘것없는 밀수꾼에서 아시아 최고의 마약왕이 된 이두삼. 폭력의 시대가, 생존의 야욕이 그를 괴물로 키워낸다.","실화 바탕 영화, 드라마 장르",1,0
139,클로즈,"하신 광업의 상속녀 조이를 보호 중인 샘. 경호 계약은 이미 끝났지만, 조이 곁을 떠나지 못한다. 무장 괴한들의 표적이 된 두 사람. 이들은 음모의 배후를 캐낼 수 있을까.","영국 작품, 액션 & 어드벤처",1,0
140,라스트 캐슬,"한때 영웅이었으나 이제는 명령 불복종으로 군 형무소에 수감된 어윈 장군. 냉혹한 교도소장에 맞서, 그 남자의 새로운 전쟁이 시작된다!","밀리터리 영화, 사회 이슈 드라마 장르 영화, 미국 영화",1,0
141,300,대군을 거느리고 진격해오는 크세르크세스 황제. 테르모필레에서 이들을 맞닥뜨린 스파르타의 왕 레오니다스는 300명의 강인한 전사들을 이끌고 피의 대전투 속으로 돌진한다.,"밀리터리 영화, 미국 영화, 액션 & 어드벤처",1,0
142,라스트 모히칸,영국과 프랑스 사이에 식민지 전쟁이 벌어진 18세기 북아메리카 대륙. 백인이지만 인디언으로 자란 청년 호크아이가 영국군 장교의 딸과 사랑에 빠진다.,"밀리터리 영화, 미국 영화, 시대물",1,0
